"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";"Penalty"
"225";"144";"Alexander Apenæs";"Smeby";"M";"NOR";"Oslo Skiskytterlag";"Standplassopphold 1";"M17";"1:09.4";"0:23.2";"2018-02-25T10:09:06.3750000";"";"0"
"226";"194";"Sigurd Bekken";"Woldengen";"M";"NOR";"Tingelstad Skiskytterklubb / Team Lygna skiskyting";"Standplassopphold 1";"M17";"1:09.4";"0:23.2";"2018-02-25T10:26:10.3620000";"";"1"
"235";"169";"Mats";"Schei";"M";"NOR";"Skauga IL / Meråker Videregående skole";"Standplassopphold 1";"M17";"1:09.9";"0:23.7";"2018-02-25T10:17:25.8400000";"";"3"
"238";"181";"Marius";"Møller";"M";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"Standplassopphold 1";"M17";"1:09.9";"0:23.7";"2018-02-25T10:21:15.5570000";"";"2"
"256";"139";"Morten";"Hol";"M";"NOR";"Målselvs Skiskyttere";"Standplassopphold 1";"M17";"1:11.3";"0:25.1";"2018-02-25T10:07:04.9620000";"";"1"
"257";"135";"Ole";"Feten";"M";"NOR";"Ål Skiskyttarlag";"Standplassopphold 1";"M17";"1:11.4";"0:25.2";"2018-02-25T10:06:51.7750000";"";"0"
"260";"168";"Even";"Martinsson";"M";"NOR";"Åsnes Skiskytterlag";"Standplassopphold 1";"M17";"1:11.4";"0:25.2";"2018-02-25T10:16:52.8620000";"";"0"
"266";"182";"Brian";"Hofstad";"M";"NOR";"Skatval Skilag";"Standplassopphold 1";"M17";"1:11.6";"0:25.4";"2018-02-25T10:22:04.4810000";"";"1"
"267";"187";"Vegard";"Steinbakken";"M";"NOR";"Hattfjelldal IL / Meråker Videregående skole";"Standplassopphold 1";"M17";"1:11.7";"0:25.5";"2018-02-25T10:23:31.5980000";"";"0"
"271";"203";"Ole Tobias Fjellheim";"Evensløkken";"M";"NOR";"Bjerke IL Ski";"Standplassopphold 1";"M17";"1:12.0";"0:25.7";"2018-02-25T10:29:08.3280000";"";"0"
"272";"202";"Amund Grann";"Vingelen";"M";"NOR";"Vingelen IL / Team Toyota Slettum Bil";"Standplassopphold 1";"M17";"1:12.0";"0:25.8";"2018-02-25T10:28:24.6850000";"";"1"
"275";"206";"Oskar";"Kjos";"M";"NOR";"Ullensaker SK / NTG Geilo";"Standplassopphold 1";"M17";"1:12.2";"0:25.9";"2018-02-25T10:29:28.6260000";"";"2"
"278";"200";"Jonas Landsem";"Kristiansen";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"Standplassopphold 1";"M17";"1:12.4";"0:26.2";"2018-02-25T10:28:06.8520000";"";"3"
"280";"137";"Magnus";"Aasbø";"M";"NOR";"Gjerstad IL / Sirdal Ski Skiskyting";"Standplassopphold 1";"M17";"1:12.4";"0:26.2";"2018-02-25T10:07:04.3070000";"";"0"
"283";"185";"Gaute Kvittum";"Nytrøen";"M";"NOR";"Tynset IF / Team Toyota Slettum Bil";"Standplassopphold 1";"M17";"1:12.6";"0:26.4";"2018-02-25T10:22:46.8430000";"";"1"
"288";"155";"Raimond Haugom";"Strømvall";"M";"NOR";"Østre Toten Skilag / NTG Lillehammer";"Standplassopphold 1";"M17";"1:12.8";"0:26.5";"2018-02-25T10:12:40.8360000";"";"0"
"292";"138";"Morten Tørnblad";"Sameien";"M";"NOR";"Fet SK";"Standplassopphold 1";"M17";"1:12.8";"0:26.6";"2018-02-25T10:07:03.6380000";"";"0"
"299";"148";"Lars de";"Bartolo";"M";"NOR";"Gjerstad IL / Sirdal Ski Skiskyting";"Standplassopphold 1";"M17";"1:13.7";"0:27.5";"2018-02-25T10:10:22.4760000";"";"2"
"301";"184";"Knut Dahlen";"Aspenes";"M";"NOR";"Skatval Skilag";"Standplassopphold 1";"M17";"1:13.8";"0:27.5";"2018-02-25T10:22:37.7900000";"";"4"
"302";"204";"Jonas";"Linset";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"Standplassopphold 1";"M17";"1:13.8";"0:27.6";"2018-02-25T10:29:08.3910000";"";"1"
"303";"180";"Torbjørn";"Stuen";"M";"NOR";"Rennebu IL / Meråker Videregående skole";"Standplassopphold 1";"M17";"1:13.9";"0:27.6";"2018-02-25T10:21:15.1810000";"";"2"
"304";"191";"Anders Melaaen";"Døssland";"M";"NOR";"Lier IL / Wang Toppidrett";"Standplassopphold 1";"M17";"1:13.9";"0:27.7";"2018-02-25T10:24:38.0780000";"";"2"
"307";"154";"Andreas Hårberg";"Jensrud";"M";"NOR";"Lier IL / Team Lier Skiskyting";"Standplassopphold 1";"M17";"1:14.1";"0:27.8";"2018-02-25T10:12:53.3910000";"";"0"
"313";"134";"Olav Markus Tveit";"Aakre";"M";"NOR";"Sannidal Idrettslag / NTG Geilo";"Standplassopphold 1";"M17";"1:14.6";"0:28.3";"2018-02-25T10:05:38.5080000";"";"0"
"316";"196";"Asgeir";"Espeland";"M";"NOR";"Tynset IF / Team Toyota Slettum Bil";"Standplassopphold 1";"M17";"1:14.7";"0:28.5";"2018-02-25T10:26:18.9630000";"";"1"
"319";"140";"Sander Fremo";"Lefdal";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"Standplassopphold 1";"M17";"1:15.2";"0:28.9";"2018-02-25T10:08:43.0170000";"";"1"
"325";"149";"Mads Huken";"Mathiesen";"M";"NOR";"Ullensaker SK / NTG Lillehammer";"Standplassopphold 1";"M17";"1:15.7";"0:29.5";"2018-02-25T10:10:46.8760000";"";"0"
"333";"141";"Thomas";"Austheim";"M";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"Standplassopphold 1";"M17";"1:16.2";"0:29.9";"2018-02-25T10:07:58.0250000";"";"2"
"337";"167";"Troy";"Tangen";"M";"NOR";"Bossekop UL / Team Troms & Finnmark";"Standplassopphold 1";"M17";"1:16.7";"0:30.5";"2018-02-25T10:17:37.6560000";"";"2"
"346";"165";"Sigurd";"Grevstad";"M";"NOR";"Fossum IF";"Standplassopphold 1";"M17";"1:17.8";"0:31.5";"2018-02-25T10:16:18.5090000";"";"0"
"348";"201";"Espen";"Haugøy";"M";"NOR";"Asker SK / Wang Toppidrett";"Standplassopphold 1";"M17";"1:17.9";"0:31.7";"2018-02-25T10:28:25.1670000";"";"2"
"352";"164";"Even";"Uhlin-Engstu";"M";"NOR";"Heddal Idrettslag / Team TeVe";"Standplassopphold 1";"M17";"1:18.6";"0:32.4";"2018-02-25T10:15:51.8900000";"";"1"
"359";"143";"Ole Amund Bonden";"Hørthe";"M";"NOR";"Lier IL / Team Lier Skiskyting";"Standplassopphold 1";"M17";"1:19.0";"0:32.8";"2018-02-25T10:09:03.8210000";"";"0"
"362";"176";"Nikolai";"Aslaksen";"M";"NOR";"Bossmo & Ytteren IL / Team Polarsirkelen";"Standplassopphold 1";"M17";"1:19.1";"0:32.9";"2018-02-25T10:20:03.3050000";"";"2"
"363";"163";"Sander";"Steinmoen";"M";"NOR";"Heddal Idrettslag / Team TeVe";"Standplassopphold 1";"M17";"1:19.3";"0:33.0";"2018-02-25T10:15:44.2760000";"";"3"
"365";"195";"Martin Jenssen";"Sandvik";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"Standplassopphold 1";"M17";"1:19.4";"0:33.2";"2018-02-25T10:26:18.6850000";"";"0"
"383";"177";"Erlend";"Hauan";"M";"NOR";"Tromsø Skiskytterlag / Meråker Videregående skole";"Standplassopphold 1";"M17";"1:22.5";"0:36.3";"2018-02-25T10:20:10.1400000";"";"3"
"384";"151";"Emil Kristian Kjeldsø";"Sjöberg";"M";"NOR";"Tromsø Skiskytterlag / Meråker Videregående skole";"Standplassopphold 1";"M17";"1:22.5";"0:36.2";"2018-02-25T10:11:41.6000000";"";"1"
"389";"192";"Øyvind Egebakken";"Grotli";"M";"NOR";"Nittedal Skiskytterlag";"Standplassopphold 1";"M17";"1:23.8";"0:37.6";"2018-02-25T10:25:07.2630000";"";"1"
"390";"158";"Tarald Neumann";"Rødland";"M";"NOR";"Fossum IF";"Standplassopphold 1";"M17";"1:24.1";"0:37.8";"2018-02-25T10:14:02.9940000";"";"1"
"398";"136";"Iver";"Owren";"M";"NOR";"Vingrom IL / NTG Lillehammer";"Standplassopphold 1";"M17";"1:25.9";"0:39.7";"2018-02-25T10:06:28.7280000";"";"1"
"401";"193";"Anders";"Horvei";"M";"NOR";"Gjerdrum IL";"Standplassopphold 1";"M17";"1:26.3";"0:40.1";"2018-02-25T10:26:20.0630000";"";"2"
"403";"152";"Sondre Østraat";"Mortensen";"M";"NOR";"Fossum IF";"Standplassopphold 1";"M17";"1:26.7";"0:40.4";"2018-02-25T10:12:38.3670000";"";"0"
"405";"146";"Olve";"Solvoll";"M";"NOR";"Bossmo & Ytteren IL";"Standplassopphold 1";"M17";"1:27.3";"0:41.1";"2018-02-25T10:10:05.7000000";"";"3"
"406";"205";"Magnus Midthjell";"Gjørven";"M";"NOR";"Markane IL / Stryn Videregående Skole";"Standplassopphold 1";"M17";"1:27.5";"0:41.3";"2018-02-25T10:29:49.8510000";"";"1"
"415";"157";"Magnus";"Otterstad";"M";"NOR";"Hernes IL / Wang Toppidrett";"Standplassopphold 1";"M17";"1:30.9";"0:44.7";"2018-02-25T10:13:47.6620000";"";"1"
"425";"166";"Aksel Emil";"Aasbø";"M";"NOR";"Try, Idrettslaget";"Standplassopphold 1";"M17";"0:00.0";"";"";"";""
"425";"147";"Eirik";"Idland";"M";"NOR";"Figgjo IL / Team iSandnes";"Standplassopphold 1";"M17";"0:00.0";"";"";"";""
"425";"150";"Mats";"Maalø";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"Standplassopphold 1";"M17";"0:00.0";"";"";"";""
"425";"173";"Magnus Iver";"Seljeset";"M";"NOR";"Hornindal IL / Stryn Videregående Skole";"Standplassopphold 1";"M17";"0:00.0";"";"";"";""
"425";"183";"Halvor Lunde";"Stub-Jakobsen";"M";"NOR";"Bø Skiskyttarlag";"Standplassopphold 1";"M17";"0:00.0";"";"";"";""
"425";"153";"Even Nygaard";"Østreng";"M";"NOR";"Gjerdrum IL / Meråker Videregående skole";"Standplassopphold 1";"M17";"0:00.0";"";"";"";""
"14";"90";"Håkon Hauge";"Gunnes";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"Standplassopphold 1";"M18";"0:54.3";"0:08.1";"2018-02-25T09:50:52.2080000";"";"0"
"25";"88";"Iver Overgård";"Fremstad";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"Standplassopphold 1";"M18";"0:56.6";"0:10.3";"2018-02-25T09:49:57.7230000";"";"0"
"29";"85";"Vetle Rype";"Paulsen";"M";"NOR";"Lier IL / NTG Geilo";"Standplassopphold 1";"M18";"0:56.7";"0:10.5";"2018-02-25T09:48:51.7820000";"";"1"
"41";"109";"Erlend";"Solvang";"M";"NOR";"Hålandsdal IL / Team Glalaks";"Standplassopphold 1";"M18";"0:58.2";"0:11.9";"2018-02-25T09:57:21.6010000";"";"0"
"44";"113";"Mats";"Øverby";"M";"NOR";"Lier IL / NTG Geilo";"Standplassopphold 1";"M18";"0:58.4";"0:12.1";"2018-02-25T09:58:11.5280000";"";"0"
"48";"124";"Morten André Skånøy";"Søraas";"M";"NOR";"Skauga IL / Heimdal VGS";"Standplassopphold 1";"M18";"0:58.9";"0:12.6";"2018-02-25T10:02:02.0400000";"";"1"
"56";"89";"Ørjan";"Moseng";"M";"NOR";"Røros IL / NTG Lillehammer";"Standplassopphold 1";"M18";"0:59.3";"0:13.0";"2018-02-25T09:50:22.1390000";"";"2"
"66";"107";"Trond-André";"Kolstad";"M";"NOR";"Vinne Skilag / Meråker Videregående skole";"Standplassopphold 1";"M18";"1:00.3";"0:14.0";"2018-02-25T09:56:44.5290000";"";"0"
"77";"67";"Mathias Indrelid";"Haugen";"M";"NOR";"Østre Toten Skilag / NTG Lillehammer";"Standplassopphold 1";"M18";"1:01.0";"0:14.7";"2018-02-25T09:42:43.7760000";"";"0"
"93";"112";"Håvard Heie";"Bjørndal";"M";"NOR";"Hålandsdal IL / Team Glalaks";"Standplassopphold 1";"M18";"1:01.8";"0:15.5";"2018-02-25T09:58:16.4040000";"";"1"
"96";"105";"Magnus Fjerdingen";"Moan";"M";"NOR";"Røros IL / Team Toyota Slettum Bil";"Standplassopphold 1";"M18";"1:02.0";"0:15.7";"2018-02-25T09:55:36.6690000";"";"0"
"104";"92";"Eirik";"Horten";"M";"NOR";"Os IL / Team Toyota Slettum Bil";"Standplassopphold 1";"M18";"1:02.4";"0:16.2";"2018-02-25T09:51:06.7720000";"";"0"
"106";"106";"Markus";"Nilsen";"M";"NOR";"Vingrom IL / NTG Lillehammer";"Standplassopphold 1";"M18";"1:02.4";"0:16.1";"2018-02-25T09:56:17.1800000";"";"2"
"110";"104";"Kevin Brekken";"Ramsfjell";"M";"NOR";"Figgjo IL / NTG Geilo";"Standplassopphold 1";"M18";"1:02.6";"0:16.4";"2018-02-25T09:55:26.5120000";"";"0"
"115";"115";"Håkon";"Sørhuus";"M";"NOR";"Trysilgutten IL / Snow Team Trysil";"Standplassopphold 1";"M18";"1:02.7";"0:16.4";"2018-02-25T09:59:23.4610000";"";"1"
"126";"76";"Patrick";"Lunde";"M";"NOR";"Vingrom IL / Meråker Videregående skole";"Standplassopphold 1";"M18";"1:03.8";"0:17.6";"2018-02-25T09:46:21.1630000";"";"0"
"127";"91";"Martin Bøe";"Svestad";"M";"NOR";"Fossum IF";"Standplassopphold 1";"M18";"1:03.9";"0:17.6";"2018-02-25T09:50:53.3160000";"";"2"
"145";"120";"Peder";"Stalenget";"M";"NOR";"Tretten Skiskytterlag / NTG Lillehammer";"Standplassopphold 1";"M18";"1:05.2";"0:18.9";"2018-02-25T10:00:58.7540000";"";"0"
"149";"68";"Martin";"Kaasen";"M";"NOR";"Nordreisa Idrettslag";"Standplassopphold 1";"M18";"1:05.3";"0:19.1";"2018-02-25T09:43:38.0080000";"";"2"
"158";"96";"Knut Ola";"Bredalen";"M";"NOR";"Åsnes Skiskytterlag / NTG Geilo";"Standplassopphold 1";"M18";"1:05.7";"0:19.5";"2018-02-25T09:52:49.9710000";"";"2"
"159";"114";"Eirik";"Nome";"M";"NOR";"Marnardal IL / Sirdal Ski Skiskyting";"Standplassopphold 1";"M18";"1:05.7";"0:19.5";"2018-02-25T09:58:57.2050000";"";"1"
"164";"70";"Christian";"Bucher-Johannessen";"M";"NOR";"Fossum IF";"Standplassopphold 1";"M18";"1:06.0";"0:19.7";"2018-02-25T09:43:56.2300000";"";"1"
"171";"127";"Hallstein Bondhus";"Often";"M";"NOR";"Tynset IF / Team Toyota Slettum Bil";"Standplassopphold 1";"M18";"1:06.4";"0:20.1";"2018-02-25T10:03:40.7570000";"";"0"
"173";"108";"Kristoffer";"Sverdrup";"M";"NOR";"Dombås IL / NTG Lillehammer";"Standplassopphold 1";"M18";"1:06.7";"0:20.4";"2018-02-25T09:56:40.2130000";"";"0"
"177";"111";"Jørgen Solhaug";"Sæter";"M";"NOR";"Os IL";"Standplassopphold 1";"M18";"1:06.9";"0:20.7";"2018-02-25T09:57:41.8500000";"";"2"
"182";"75";"Sondre Holm";"Holten";"M";"NOR";"Fossum IF / Persbråten vgs";"Standplassopphold 1";"M18";"1:07.0";"0:20.8";"2018-02-25T09:46:45.0570000";"";"1"
"191";"129";"Halvor";"Brønstad";"M";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"Standplassopphold 1";"M18";"1:07.3";"0:21.1";"2018-02-25T10:03:58.9350000";"";"2"
"193";"79";"Teodor";"Birkeland";"M";"NOR";"Asker SK";"Standplassopphold 1";"M18";"1:07.3";"0:21.1";"2018-02-25T09:47:48.8150000";"";"0"
"196";"84";"Simon Hjelmeset";"Kirkeeide";"M";"NOR";"Markane IL / Stryn Videregående Skole";"Standplassopphold 1";"M18";"1:07.6";"0:21.4";"2018-02-25T09:48:47.3750000";"";"4"
"198";"93";"Marius Årestrup";"Larsen";"M";"NOR";"Vik IL / NTG Geilo";"Standplassopphold 1";"M18";"1:07.8";"0:21.6";"2018-02-25T09:51:40.1320000";"";"2"
"204";"122";"Simen Eliassen";"Kvarme";"M";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"Standplassopphold 1";"M18";"1:08.1";"0:21.8";"2018-02-25T10:01:17.6560000";"";"0"
"211";"98";"Jon Einar";"Rydsaa";"M";"NOR";"Skonseng UL";"Standplassopphold 1";"M18";"1:08.4";"0:22.2";"2018-02-25T09:53:52.2430000";"";"2"
"223";"95";"Andreas";"Østensen";"M";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"Standplassopphold 1";"M18";"1:09.3";"0:23.1";"2018-02-25T09:53:06.9400000";"";"1"
"228";"97";"Kjerand Tronerud";"Kvelvane";"M";"NOR";"Voss Skiskytterlag / NTG Geilo";"Standplassopphold 1";"M18";"1:09.5";"0:23.3";"2018-02-25T09:53:05.3680000";"";"0"
"230";"128";"Audun Wanvik";"Haugen";"M";"NOR";"Skatval Skilag";"Standplassopphold 1";"M18";"1:09.7";"0:23.4";"2018-02-25T10:03:50.4530000";"";"2"
"237";"119";"Kristian";"Aasbø";"M";"NOR";"Gjerstad IL / Sirdal Ski Skiskyting";"Standplassopphold 1";"M18";"1:09.9";"0:23.7";"2018-02-25T10:00:42.6400000";"";"4"
"239";"94";"Jo Eivind";"Nilssen";"M";"NOR";"Øystre Slidre SSL / Team Valdres Ski";"Standplassopphold 1";"M18";"1:10.0";"0:23.7";"2018-02-25T09:52:27.6350000";"";"0"
"249";"77";"Trym Reinsnes";"Lind";"M";"NOR";"Fossum IF";"Standplassopphold 1";"M18";"1:11.1";"0:24.8";"2018-02-25T09:46:45.9190000";"";"0"
"251";"82";"Thomas Haugen";"De Lange";"M";"NOR";"Bærums Skiklub";"Standplassopphold 1";"M18";"1:11.2";"0:24.9";"2018-02-25T09:48:27.5630000";"";"1"
"255";"74";"Andreas Striger";"Halset";"M";"NOR";"Byåsen Skiskytterlag / NTG Lillehammer";"Standplassopphold 1";"M18";"1:11.3";"0:25.0";"2018-02-25T09:45:28.7800000";"";"1"
"258";"86";"Håvard Eriksson";"Solfeldt";"M";"NOR";"Skaun IL";"Standplassopphold 1";"M18";"1:11.4";"0:25.2";"2018-02-25T09:49:56.1270000";"";"1"
"265";"66";"Vegard Øverli";"Berg";"M";"NOR";"Svene IL / Team Skiguard Buskerud";"Standplassopphold 1";"M18";"1:11.6";"0:25.4";"2018-02-25T09:43:06.2200000";"";"1"
"274";"121";"Axel Kristian";"Rundhaug";"M";"NOR";"Skonseng UL";"Standplassopphold 1";"M18";"1:12.2";"0:26.0";"2018-02-25T10:01:32.3970000";"";"0"
"277";"126";"Ludvig";"Amundsen";"M";"NOR";"Tretten Skiskytterlag / NTG Lillehammer";"Standplassopphold 1";"M18";"1:12.3";"0:26.1";"2018-02-25T10:03:03.6830000";"";"0"
"290";"123";"Max Oliver Tornøe";"Jonsson";"M";"NOR";"Bærums Skiklub / Wang Toppidrett";"Standplassopphold 1";"M18";"1:12.8";"0:26.5";"2018-02-25T10:02:14.7560000";"";"0"
"298";"110";"Håvard";"Mo";"M";"NOR";"Orkdal IL";"Standplassopphold 1";"M18";"1:13.7";"0:27.5";"2018-02-25T09:57:36.2840000";"";"1"
"308";"81";"Eivind Bogen";"Brurok";"M";"NOR";"Trondhjems Skiskyttere / Heimdal VGS";"Standplassopphold 1";"M18";"1:14.2";"0:27.9";"2018-02-25T09:47:54.8010000";"";"3"
"317";"69";"Magnus Sellie";"Hansen";"M";"NOR";"Skaun IL / Trondheim Biathlon Team";"Standplassopphold 1";"M18";"1:14.8";"0:28.6";"2018-02-25T09:44:02.5980000";"";"2"
"318";"116";"Ola";"Olafsbye";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"Standplassopphold 1";"M18";"1:15.1";"0:28.9";"2018-02-25T09:59:54.1370000";"";"0"
"320";"80";"John Magnus";"Nygård";"M";"NOR";"Molde og Omegn IF";"Standplassopphold 1";"M18";"1:15.3";"0:29.0";"2018-02-25T09:48:08.8810000";"";"0"
"334";"102";"Truls Løvaas";"Søvik";"M";"NOR";"Trondhjems Skiskyttere / Heimdal VGS";"Standplassopphold 1";"M18";"1:16.3";"0:30.1";"2018-02-25T09:55:01.0910000";"";"1"
"342";"73";"Torstein";"WINGESTAD";"M";"NOR";"Svene IL / Team Kongsberg";"Standplassopphold 1";"M18";"1:17.5";"0:31.3";"2018-02-25T09:45:36.5330000";"";"0"
"343";"99";"Martin Fagereng";"Fjellavli";"M";"NOR";"Skonseng UL";"Standplassopphold 1";"M18";"1:17.5";"0:31.3";"2018-02-25T09:54:28.5990000";"";"2"
"347";"130";"Kristian Aleksander";"TORESEN";"M";"NOR";"Oslo Skiskytterlag / Wang Toppidrett";"Standplassopphold 1";"M18";"1:17.8";"0:31.5";"2018-02-25T10:04:30.8370000";"";"0"
"353";"83";"Emil Tangerud";"Viken";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"Standplassopphold 1";"M18";"1:18.7";"0:32.4";"2018-02-25T09:49:26.7690000";"";"2"
"355";"100";"Kristoffer Krogh";"Wetterhus";"M";"NOR";"Asker SK";"Standplassopphold 1";"M18";"1:18.7";"0:32.4";"2018-02-25T09:54:38.8350000";"";"0"
"358";"118";"Marius Braathen";"Kleven";"M";"NOR";"Lier IL / Meråker Videregående skole";"Standplassopphold 1";"M18";"1:18.9";"0:32.7";"2018-02-25T10:00:46.3300000";"";"1"
"364";"103";"Tobias";"Tangstad";"M";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"Standplassopphold 1";"M18";"1:19.4";"0:33.1";"2018-02-25T09:55:49.3580000";"";"4"
"378";"125";"Mathias Røiseng";"Aksnes";"M";"NOR";"Stiklestad IL / Meråker Videregående skole";"Standplassopphold 1";"M18";"1:21.6";"0:35.4";"2018-02-25T10:02:55.4280000";"";"2"
"425";"78";"Eivind";"Fjærbu";"M";"NOR";"Froland IL";"Standplassopphold 1";"M18";"0:00.0";"";"";"";""
"425";"71";"Ånon";"Flåta";"M";"NOR";"Gjerstad IL / NTG Geilo";"Standplassopphold 1";"M18";"0:00.0";"";"";"";""
"425";"87";"Oliver Wallin";"Higgins";"M";"NOR";"Bærums Skiklub";"Standplassopphold 1";"M18";"0:00.0";"";"";"";""
"425";"72";"Eskild";"Solum";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"Standplassopphold 1";"M18";"0:00.0";"";"";"";""
"425";"117";"Eivind";"Sporaland";"M";"NOR";"Figgjo IL / Team iSandnes";"Standplassopphold 1";"M18";"0:00.0";"";"";"";""
"425";"101";"Ole Marius";"Sundby";"M";"NOR";"Bjerke IL Ski";"Standplassopphold 1";"M18";"0:00.0";"";"";"";""
"1";"26";"Per";"VASSMYR";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"Standplassopphold 1";"M19";"0:46.3";"0:00.0";"2018-02-25T09:29:01.7590000";"";"3"
"2";"16";"Halvor Taalesen";"Tjøntveit";"M";"NOR";"Svene IL / NTG Geilo";"Standplassopphold 1";"M19";"0:46.6";"0:00.3";"2018-02-25T09:25:38.6200000";"";"0"
"4";"53";"Jo Brøste";"Nørstegård";"M";"NOR";"Dombås IL / NTG Lillehammer";"Standplassopphold 1";"M19";"0:51.1";"0:04.8";"2018-02-25T09:37:59.9090000";"";"1"
"7";"21";"Sander Kulstad";"Haugen";"M";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"Standplassopphold 1";"M19";"0:52.0";"0:05.7";"2018-02-25T09:27:58.7740000";"";"1"
"34";"55";"Alexander";"Engebretsen";"M";"NOR";"Fossum IF";"Standplassopphold 1";"M19";"0:57.8";"0:11.5";"2018-02-25T09:39:09.1260000";"";"0"
"39";"34";"Lars Hammernes";"Leopold";"M";"NOR";"Asker SK / NTG Geilo";"Standplassopphold 1";"M19";"0:58.1";"0:11.9";"2018-02-25T09:31:43.6550000";"";"2"
"43";"57";"Simen";"Hårstad";"M";"NOR";"Rennebu IL / NTG Lillehammer";"Standplassopphold 1";"M19";"0:58.3";"0:12.1";"2018-02-25T09:39:17.2870000";"";"0"
"52";"52";"Aksel Mathias";"Meland";"M";"NOR";"Markane IL / Stryn Videregående Skole";"Standplassopphold 1";"M19";"0:59.1";"0:12.8";"2018-02-25T09:37:45.1620000";"";"1"
"72";"28";"Peder";"Owren";"M";"NOR";"Vingrom IL / NTG Lillehammer";"Standplassopphold 1";"M19";"1:00.6";"0:14.4";"2018-02-25T09:29:56.4860000";"";"1"
"73";"54";"Thor Arild";"Aas";"M";"NOR";"Birkenes IL / Team iSandnes";"Standplassopphold 1";"M19";"1:00.8";"0:14.5";"2018-02-25T09:38:32.8420000";"";"0"
"76";"61";"Gard Reier";"Groven";"M";"NOR";"Drammen Strong / NTG Geilo";"Standplassopphold 1";"M19";"1:01.0";"0:14.8";"2018-02-25T09:41:00.5700000";"";"0"
"89";"39";"Henrik André";"Larsen";"M";"NOR";"IL Bevern / Team Kongsberg";"Standplassopphold 1";"M19";"1:01.7";"0:15.4";"2018-02-25T09:33:58.3510000";"";"1"
"103";"20";"Magnus";"STOKKE";"M";"NOR";"Lier IL / Team Skiguard Buskerud";"Standplassopphold 1";"M19";"1:02.3";"0:16.1";"2018-02-25T09:27:48.8980000";"";"1"
"104";"37";"Sander";"Bach-Gansmo";"M";"NOR";"Bjerke IL Ski";"Standplassopphold 1";"M19";"1:02.4";"0:16.1";"2018-02-25T09:33:20.7110000";"";"0"
"117";"17";"Halvor";"Skrindo";"M";"NOR";"Ål Skiskyttarlag";"Standplassopphold 1";"M19";"1:03.0";"0:16.8";"2018-02-25T09:26:27.4170000";"";"2"
"122";"22";"Sindre Davidsen";"Schonhowd";"M";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"Standplassopphold 1";"M19";"1:03.4";"0:17.1";"2018-02-25T09:28:08.0610000";"";"1"
"125";"9";"Tobias";"Hægeland";"M";"NOR";"Øvrebø IL / Team iSandnes";"Standplassopphold 1";"M19";"1:03.8";"0:17.6";"2018-02-25T09:23:45.9110000";"";"2"
"131";"15";"Torjus";"Idland";"M";"NOR";"Figgjo IL / Team iSandnes";"Standplassopphold 1";"M19";"1:04.3";"0:18.1";"2018-02-25T09:25:45.7120000";"";"3"
"135";"40";"Hermann";"Stensby";"M";"NOR";"Hernes IL / Snow Team Trysil";"Standplassopphold 1";"M19";"1:04.5";"0:18.3";"2018-02-25T09:34:22.3800000";"";"0"
"136";"63";"Vegard";"Skrede";"M";"NOR";"Hardbagg IL / Stryn Videregående Skole";"Standplassopphold 1";"M19";"1:04.6";"0:18.4";"2018-02-25T09:41:43.8190000";"";"0"
"140";"7";"Sigurd";"Leren";"M";"SWE";"Vingelen IL / Team Toyota Slettum Bil";"Standplassopphold 1";"M19";"1:04.8";"0:18.5";"2018-02-25T09:23:03.4740000";"";"1"
"146";"19";"Sindre";"Gjøsæter";"M";"NOR";"Kvam Langrenn- og Skiskyttarklubb / NTG Geilo";"Standplassopphold 1";"M19";"1:05.3";"0:19.0";"2018-02-25T09:26:54.1390000";"";"1"
"148";"31";"Even";"Mangset";"M";"NOR";"Mjøsski / Team Woodcon";"Standplassopphold 1";"M19";"1:05.3";"0:19.1";"2018-02-25T09:30:51.2890000";"";"0"
"150";"45";"Sivert";"Bekken";"M";"NOR";"Kvikne IL / Team Toyota Slettum Bil";"Standplassopphold 1";"M19";"1:05.4";"0:19.1";"2018-02-25T09:35:32.9440000";"";"0"
"151";"12";"Odin";"Garli";"M";"NOR";"Sokna IL / NTG Lillehammer";"Standplassopphold 1";"M19";"1:05.4";"0:19.2";"2018-02-25T09:24:26.4560000";"";"1"
