"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";"Penalty"
"52";"510";"Amund Grann";"Vingelen";"M";"NOR";"Vingelen IL / Team Toyota Slettum Bil";"NM Normal Voss - ";"M17";"48:45.8";"8:28.3";"2018-03-09T16:32:15.8360000";"";"2+3+4+3"
"53";"480";"Magnus";"Otterstad";"M";"NOR";"Hernes IL / Wang Toppidrett";"NM Normal Voss - ";"M17";"48:58.7";"8:41.2";"2018-03-09T16:21:58.7570000";"";"0+3+0+3"
"54";"504";"Torjus Engeset";"Woldsund";"M";"NOR";"Volda Turn og IL / Stryn Videregående Skole";"NM Normal Voss - ";"M17";"49:43.0";"9:25.5";"2018-03-09T16:32:28.0680000";"";"1+1+4+3"
"55";"506";"Mats";"Maalø";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"NM Normal Voss - ";"M17";"49:59.2";"9:41.7";"2018-03-09T16:32:14.2280000";"";"3+5+2+1"
"56";"487";"Erlend";"Hauan";"M";"NOR";"Tromsø Skiskytterlag / Meråker Videregående skole";"NM Normal Voss - ";"M17";"50:17.8";"10:00.3";"2018-03-09T16:23:02.8540000";"";"1+3+3+4"
"57";"518";"Alexander Apenæs";"Smeby";"M";"NOR";"Oslo Skiskytterlag";"NM Normal Voss - ";"M17";"50:33.9";"10:16.4";"2018-03-09T16:39:33.9280000";"";"2+3+4+1"
"58";"496";"Iver";"Owren";"M";"NOR";"Vingrom IL / NTG Lillehammer";"NM Normal Voss - ";"M17";"51:02.5";"10:45.0";"2018-03-09T16:27:32.5540000";"";"3+3+2+4"
"59";"464";"Brian";"Hofstad";"M";"NOR";"Skatval Skilag";"NM Normal Voss - ";"M17";"51:04.5";"10:47.0";"2018-03-09T16:12:19.5790000";"";"3+5+1+2"
"60";"461";"Even Nygaard";"Østreng";"M";"NOR";"Gjerdrum IL / Meråker Videregående skole";"NM Normal Voss - ";"M17";"51:36.9";"11:19.4";"2018-03-09T16:12:51.9280000";"";"2+5+1+1"
"61";"477";"Sander Brevik";"Lillemoen";"M";"NOR";"Simostranda IL / Meråker Videregående skole";"NM Normal Voss - ";"M17";"52:02.8";"11:45.3";"2018-03-09T16:20:32.8070000";"";"1+3+3+3"
"62";"462";"Ole Tobias Fjellheim";"Evensløkken";"M";"NOR";"Bjerke IL Ski";"NM Normal Voss - ";"M17";"52:10.0";"11:52.5";"2018-03-09T16:14:40.0080000";"";"3+0+3+2"
"63";"470";"Sigurd Bekken";"Woldengen";"M";"NOR";"Tingelstad Skiskytterklubb / Team Lygna skiskyting";"NM Normal Voss - ";"M17";"52:37.6";"12:20.1";"2018-03-09T16:16:51.6780000";"";"1+4+2+4"
"64";"493";"Eirik Fløtre";"Rørstad";"M";"NOR";"Fossum IF / Wang Toppidrett";"NM Normal Voss - ";"M17";"52:48.5";"12:31.0";"2018-03-09T16:33:03.5710000";"";"1+0+2+2"
"65";"512";"Eivind Berner";"Myhre";"M";"NOR";"Fossum IF";"NM Normal Voss - ";"M17";"53:13.4";"12:55.9";"2018-03-09T16:36:58.4760000";"";"3+3+5+2"
"66";"489";"Birk Otto";"Strøm";"M";"NOR";"Oslo Skiskytterlag";"NM Normal Voss - ";"M17";"53:27.1";"13:09.6";"2018-03-09T16:27:57.1870000";"";"1+5+1+3"
"67";"453";"Sivert";"Øversveen";"M";"NOR";"Nordre Land IL";"NM Normal Voss - ";"M17";"54:14.8";"13:57.3";"2018-03-09T16:12:59.8940000";"";"1+4+1+1"
"68";"475";"Håvard";"Innset";"M";"NOR";"Voss Skiskytterlag / Meråker Videregående skole";"NM Normal Voss - ";"M17";"1:00:28.6";"20:11.1";"2018-03-09T16:24:58.6010000";"";"2+3+4+5"
"69";"500";"Øyvind Egebakken";"Grotli";"M";"NOR";"Nittedal Skiskytterlag";"NM Normal Voss - ";"M17";"1:08.8";"";"";"";""
"70";"486";"Erlend";"Andersen";"M";"NOR";"Bossekop UL";"NM Normal Voss - ";"M17";"0:00.0";"";"";"";""
"71";"445";"Arne August";"Dalene";"M";"NOR";"Birkenes IL";"NM Normal Voss - ";"M17";"0:00.0";"";"";"";""
"72";"481";"Sigurd Øfsdahl";"Hilland";"M";"NOR";"Try, Idrettslaget / Wang Toppidrett";"NM Normal Voss - ";"M17";"0:00.0";"";"";"";""
"73";"449";"Jonas";"Linset";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"NM Normal Voss - ";"M17";"0:00.0";"";"";"";""
"74";"463";"Sondre Østraat";"Mortensen";"M";"NOR";"Fossum IF";"NM Normal Voss - ";"M17";"0:00.0";"";"";"";""
"75";"491";"Martin";"Nevland";"M";"NOR";"Figgjo IL / Team iSandnes";"NM Normal Voss - ";"M17";"0:00.0";"";"";"";""
"76";"447";"Magnus Iver";"Seljeset";"M";"NOR";"Hornindal IL / Stryn Videregående Skole";"NM Normal Voss - ";"M17";"0:00.0";"";"";"";""
"1";"413";"Mats";"Øverby";"M";"NOR";"Lier IL / NTG Geilo";"NM Normal Voss - ";"M18";"36:33.6";"0:00.0";"2018-03-09T15:39:48.6190000";"";"0+0+1+0"
"2";"406";"Vetle Rype";"Paulsen";"M";"NOR";"Lier IL / NTG Geilo";"NM Normal Voss - ";"M18";"37:58.4";"1:24.8";"2018-03-09T15:36:13.4480000";"";"1+0+1+1"
"3";"408";"Mathias Indrelid";"Haugen";"M";"NOR";"Østre Toten Skilag / NTG Lillehammer";"NM Normal Voss - ";"M18";"38:22.2";"1:48.6";"2018-03-09T15:38:22.2060000";"";"1+0+0+1"
"4";"412";"Simen Eliassen";"Kvarme";"M";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"NM Normal Voss - ";"M18";"38:27.2";"1:53.6";"2018-03-09T15:39:42.2340000";"";"0+0+1+2"
"5";"387";"Ånon";"Flåta";"M";"NOR";"Gjerstad IL / NTG Geilo";"NM Normal Voss - ";"M18";"38:27.9";"1:54.3";"2018-03-09T15:28:42.9130000";"";"1+0+0+0"
"6";"388";"Magnus Fjerdingen";"Moan";"M";"NOR";"Røros IL / Team Toyota Slettum Bil";"NM Normal Voss - ";"M18";"38:44.7";"2:11.1";"2018-03-09T15:28:44.7580000";"";"0+2+0+0"
"7";"426";"Eirik";"Horten";"M";"NOR";"Os IL / Team Toyota Slettum Bil";"NM Normal Voss - ";"M18";"38:52.0";"2:18.4";"2018-03-09T15:47:07.0960000";"";"0+1+1+1"
"8";"389";"Jørgen Solhaug";"Sæter";"M";"NOR";"Os IL / Team Toyota Slettum Bil";"NM Normal Voss - ";"M18";"39:19.6";"2:46.0";"2018-03-09T15:29:04.6500000";"";"1+0+1+1"
"9";"394";"Kjerand Tronerud";"Kvelvane";"M";"NOR";"Voss Skiskytterlag / NTG Geilo";"NM Normal Voss - ";"M18";"40:12.9";"3:39.3";"2018-03-09T15:31:42.9960000";"";"1+1+0+2"
"10";"390";"Jørgen";"Strøm";"M";"NOR";"Alta Skiskytterlag / Team Troms & Finnmark";"NM Normal Voss - ";"M18";"40:28.0";"3:54.4";"2018-03-09T15:29:58.0960000";"";"0+2+1+1"
"11";"407";"Morten André Skånøy";"Søraas";"M";"NOR";"Skauga IL / Heimdal VGS";"NM Normal Voss - ";"M18";"40:56.5";"4:22.9";"2018-03-09T15:38:56.5920000";"";"1+1+1+1"
"12";"437";"Christian";"Bucher-Johannessen";"M";"NOR";"Fossum IF / NTG Geilo";"NM Normal Voss - ";"M18";"41:08.0";"4:34.4";"2018-03-09T15:52:38.0980000";"";"2+1+1+2"
"13";"384";"Marius Årestrup";"Larsen";"M";"NOR";"Vik IL / NTG Geilo";"NM Normal Voss - ";"M18";"41:21.1";"4:47.5";"2018-03-09T15:27:06.1270000";"";"1+0+2+2"
"14";"420";"Markus";"Nilsen";"M";"NOR";"Vingrom IL / NTG Lillehammer";"NM Normal Voss - ";"M18";"41:24.0";"4:50.4";"2018-03-09T15:46:39.0630000";"";"1+1+1+0"
"15";"425";"Jo Eivind";"Nilssen";"M";"NOR";"Øystre Slidre SSL / Team Valdres Ski";"NM Normal Voss - ";"M18";"41:35.2";"5:01.6";"2018-03-09T15:49:20.2440000";"";"0+1+0+2"
"16";"427";"Martin Bøe";"Svestad";"M";"NOR";"Fossum IF";"NM Normal Voss - ";"M18";"41:36.8";"5:03.2";"2018-03-09T15:48:51.8750000";"";"0+3+1+1"
"17";"410";"Simon Hjelmeset";"Kirkeeide";"M";"NOR";"Markane IL / Stryn Videregående Skole";"NM Normal Voss - ";"M18";"41:40.2";"5:06.6";"2018-03-09T15:38:55.2800000";"";"3+0+0+4"
"18";"438";"Eivind Bogen";"Brurok";"M";"NOR";"Trondhjems Skiskyttere / Heimdal VGS";"NM Normal Voss - ";"M18";"41:40.4";"5:06.8";"2018-03-09T15:54:25.4660000";"";"0+0+2+3"
"19";"430";"Iver Overgård";"Fremstad";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"NM Normal Voss - ";"M18";"41:43.2";"5:09.6";"2018-03-09T15:51:13.2210000";"";"2+0+1+1"
"20";"377";"Peder";"Stalenget";"M";"NOR";"Tretten Skiskytterlag / NTG Lillehammer";"NM Normal Voss - ";"M18";"41:51.4";"5:17.8";"2018-03-09T15:26:21.4460000";"";"0+1+1+0"
"21";"428";"Ludvig";"Amundsen";"M";"NOR";"Tretten Skiskytterlag / NTG Lillehammer";"NM Normal Voss - ";"M18";"41:59.0";"5:25.4";"2018-03-09T15:51:14.0020000";"";"0+1+0+2"
"22";"378";"Kevin Brekken";"Ramsfjell";"M";"NOR";"Figgjo IL / NTG Geilo";"NM Normal Voss - ";"M18";"41:59.7";"5:26.1";"2018-03-09T15:24:44.7680000";"";"1+2+1+1"
"23";"434";"Vegard Øverli";"Berg";"M";"NOR";"Svene IL / Team Skiguard Buskerud";"NM Normal Voss - ";"M18";"42:11.3";"5:37.7";"2018-03-09T15:54:26.3070000";"";"1+1+1+0"
"24";"397";"Håvard";"Mo";"M";"NOR";"Orkdal IL";"NM Normal Voss - ";"M18";"42:21.0";"5:47.4";"2018-03-09T15:35:21.0570000";"";"1+2+0+1"
"25";"405";"Knut Ola";"Bredalen";"M";"NOR";"Åsnes Skiskytterlag / NTG Geilo";"NM Normal Voss - ";"M18";"42:32.5";"5:58.9";"2018-03-09T15:38:47.5360000";"";"4+0+0+1"
"26";"395";"Torjus";"Johansen";"M";"NOR";"Bossekop UL / Team Troms & Finnmark";"NM Normal Voss - ";"M18";"42:36.5";"6:02.9";"2018-03-09T15:33:51.5190000";"";"1+1+0+3"
"27";"381";"Håkon";"Sørhuus";"M";"NOR";"Trysilgutten IL / Snow Team Trysil";"NM Normal Voss - ";"M18";"42:52.0";"6:18.4";"2018-03-09T15:27:52.0710000";"";"1+0+0+3"
"28";"423";"Eivind";"Sporaland";"M";"NOR";"Figgjo IL / Team iSandnes";"NM Normal Voss - ";"M18";"42:54.0";"6:20.4";"2018-03-09T15:48:09.0340000";"";"2+0+2+1"
"29";"435";"Håkon Hauge";"Gunnes";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"NM Normal Voss - ";"M18";"43:16.0";"6:42.4";"2018-03-09T15:54:31.0270000";"";"1+2+1+1"
"30";"411";"Kristoffer";"Sverdrup";"M";"NOR";"Dombås IL / NTG Lillehammer";"NM Normal Voss - ";"M18";"43:26.4";"6:52.8";"2018-03-09T15:39:41.4750000";"";"1+2+4+2"
"31";"414";"Patrick";"Lunde";"M";"NOR";"Vingrom IL / Meråker Videregående skole";"NM Normal Voss - ";"M18";"43:28.7";"6:55.1";"2018-03-09T15:45:43.7080000";"";"2+0+1+0"
"32";"417";"Håkon";"Nordmo";"M";"NOR";"Målselvs Skiskyttere / Team Troms & Finnmark";"NM Normal Voss - ";"M18";"43:30.4";"6:56.8";"2018-03-09T15:45:45.4260000";"";"0+3+0+2"
"33";"429";"Per Hansen";"Austjord";"M";"NOR";"Fyresdal Skiskyttarlag / Sirdal Ski Skiskyting";"NM Normal Voss - ";"M18";"43:42.3";"7:08.7";"2018-03-09T15:52:42.3180000";"";"0+2+0+2"
"34";"391";"Halvor";"Brønstad";"M";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"NM Normal Voss - ";"M18";"43:50.0";"7:16.4";"2018-03-09T15:32:20.0060000";"";"2+1+1+2"
"35";"398";"Andreas Striger";"Halset";"M";"NOR";"Byåsen Skiskytterlag / NTG Lillehammer";"NM Normal Voss - ";"M18";"43:58.0";"7:24.4";"2018-03-09T15:35:58.0270000";"";"0+1+1+4"
"36";"422";"Ørjan";"Moseng";"M";"NOR";"Røros IL / NTG Lillehammer";"NM Normal Voss - ";"M18";"44:02.4";"7:28.8";"2018-03-09T15:45:47.4940000";"";"1+1+5+2"
"37";"431";"Mathias Røiseng";"Aksnes";"M";"NOR";"Stiklestad IL / Meråker Videregående skole";"NM Normal Voss - ";"M18";"44:11.2";"7:37.6";"2018-03-09T15:54:11.2690000";"";"1+1+1+1"
"38";"433";"Håvard Eriksson";"Solfeldt";"M";"NOR";"Skaun IL";"NM Normal Voss - ";"M18";"44:11.9";"7:38.3";"2018-03-09T15:55:56.9500000";"";"0+1+0+2"
"39";"379";"Eivind";"Fjærbu";"M";"NOR";"Froland IL";"NM Normal Voss - ";"M18";"44:25.3";"7:51.7";"2018-03-09T15:28:25.3140000";"";"2+1+0+1"
"40";"441";"Ola";"Olafsbye";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"NM Normal Voss - ";"M18";"44:35.8";"8:02.2";"2018-03-09T15:59:35.8820000";"";"1+1+1+1"
"41";"415";"Håvard Heie";"Bjørndal";"M";"NOR";"Hålandsdal IL / Team Glalaks";"NM Normal Voss - ";"M18";"45:13.4";"8:39.8";"2018-03-09T15:44:58.4750000";"";"1+3+1+2"
"42";"409";"Axel Kristian";"Rundhaug";"M";"NOR";"Skonseng UL";"NM Normal Voss - ";"M18";"45:53.1";"9:19.5";"2018-03-09T15:43:23.1690000";"";"1+2+0+3"
"43";"386";"Thomas Oliver Wallin";"Higgins";"M";"NOR";"Bærums Skiklub";"NM Normal Voss - ";"M18";"46:15.8";"9:42.2";"2018-03-09T15:31:30.8520000";"";"3+1+1+2"
"44";"399";"Erlend";"Solvang";"M";"NOR";"Hålandsdal IL / Team Glalaks";"NM Normal Voss - ";"M18";"46:25.0";"9:51.4";"2018-03-09T15:38:10.0230000";"";"3+2+1+1"
"45";"376";"Kristoffer Krogh";"Wetterhus";"M";"NOR";"Asker SK";"NM Normal Voss - ";"M18";"46:44.4";"10:10.8";"2018-03-09T15:26:14.4490000";"";"2+2+3+1"
"46";"402";"Hallstein Bondhus";"Often";"M";"NOR";"Tynset IF / Team Toyota Slettum Bil";"NM Normal Voss - ";"M18";"46:46.0";"10:12.4";"2018-03-09T15:40:01.0900000";"";"1+2+2+2"
"47";"401";"Teodor";"Birkeland";"M";"NOR";"Asker SK";"NM Normal Voss - ";"M18";"46:47.9";"10:14.3";"2018-03-09T15:41:47.9370000";"";"1+1+1+1"
"48";"385";"Truls Løvaas";"Søvik";"M";"NOR";"Trondhjems Skiskyttere / Heimdal VGS";"NM Normal Voss - ";"M18";"46:55.8";"10:22.2";"2018-03-09T15:30:10.8770000";"";"4+1+3+1"
"49";"403";"Marius Braathen";"Kleven";"M";"NOR";"Lier IL / Meråker Videregående skole";"NM Normal Voss - ";"M18";"47:23.2";"10:49.6";"2018-03-09T15:38:53.2080000";"";"3+3+0+4"
"50";"393";"Tobias";"Tangstad";"M";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"NM Normal Voss - ";"M18";"47:23.7";"10:50.1";"2018-03-09T15:36:53.7380000";"";"2+3+1+0"
"51";"380";"Torstein";"WINGESTAD";"M";"NOR";"Svene IL / Team Kongsberg";"NM Normal Voss - ";"M18";"47:35.3";"11:01.7";"2018-03-09T15:29:50.3490000";"";"2+1+2+2"
"52";"421";"Max Oliver Tornøe";"Jonsson";"M";"NOR";"Bærums Skiklub / Wang Toppidrett";"NM Normal Voss - ";"M18";"48:02.0";"11:28.4";"2018-03-09T15:51:32.0780000";"";"2+2+1+1"
"53";"383";"Eirik";"Nome";"M";"NOR";"Marnardal IL / Sirdal Ski Skiskyting";"NM Normal Voss - ";"M18";"48:09.7";"11:36.1";"2018-03-09T15:29:39.7250000";"";"3+0+4+3"
"54";"419";"Martin Fagereng";"Fjellavli";"M";"NOR";"Skonseng UL";"NM Normal Voss - ";"M18";"48:42.4";"12:08.8";"2018-03-09T15:49:42.4470000";"";"2+4+2+0"
"55";"424";"Audun Wanvik";"Haugen";"M";"NOR";"Skatval Skilag";"NM Normal Voss - ";"M18";"49:14.9";"12:41.3";"2018-03-09T15:51:59.9810000";"";"2+3+1+3"
"56";"375";"Marius Aksvik";"Wienenga";"M";"NOR";"Idrettslaget Dyre Vaa";"NM Normal Voss - ";"M18";"49:45.5";"13:11.9";"2018-03-09T15:30:15.5420000";"";"2+1+1+2"
"57";"439";"Magnus Sellie";"Hansen";"M";"NOR";"Skaun IL / Trondheim Biathlon Team";"NM Normal Voss - ";"M18";"49:54.5";"13:20.9";"2018-03-09T15:58:39.5180000";"";"3+4+1+3"
"58";"418";"Emil Tangerud";"Viken";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"NM Normal Voss - ";"M18";"50:22.2";"13:48.6";"2018-03-09T15:52:22.2650000";"";"1+2+0+3"
"59";"396";"Truls Christoffersen";"Bolland";"M";"NOR";"Try, Idrettslaget / Wang Toppidrett";"NM Normal Voss - ";"M18";"1:18.5";"";"";"";""
"60";"404";"Trym Reinsnes";"Lind";"M";"NOR";"Fossum IF";"NM Normal Voss - ";"M18";"1:14.5";"";"";"";""
"61";"382";"Andreas";"Østensen";"M";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"NM Normal Voss - ";"M18";"1:19.4";"";"";"";""
"62";"416";"Kristian";"Aasbø";"M";"NOR";"Gjerstad IL / Sirdal Ski Skiskyting";"NM Normal Voss - ";"M18";"0:00.0";"";"";"";""
"63";"436";"Martin";"Alfheim";"M";"NOR";"Bossmo & Ytteren IL / NTG Lillehammer";"NM Normal Voss - ";"M18";"0:00.0";"";"";"";""
"64";"400";"Sondre Holm";"Holten";"M";"NOR";"Fossum IF / Persbråten vgs";"NM Normal Voss - ";"M18";"0:00.0";"";"";"";""
"65";"432";"Martin";"Kaasen";"M";"NOR";"Nordreisa Idrettslag / Nordreisa vgs";"NM Normal Voss - ";"M18";"0:00.0";"";"";"";""
"66";"440";"Ole Marius";"Sundby";"M";"NOR";"Bjerke IL Ski";"NM Normal Voss - ";"M18";"0:00.0";"";"";"";""
"67";"392";"Kristian Aleksander";"TORESEN";"M";"NOR";"Oslo Skiskytterlag / Wang Toppidrett";"NM Normal Voss - ";"M18";"0:00.0";"";"";"";""
"1";"366";"Håkon Fodstad";"Bredesen";"M";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"NM Normal Voss - ";"M19";"0:00.0";"";"";"";""
"2";"357";"Indre";"Halseth";"M";"NOR";"Rennebu IL / Meråker Videregående skole";"NM Normal Voss - ";"M19";"0:00.0";"";"";"";""
"3";"318";"Eirik Markus";"Rinde";"M";"NOR";"Vik IL / Team Glalaks";"NM Normal Voss - ";"M19";"0:00.0";"";"";"";""
"1";"65";"Aleksander Fjeld";"Andersen";"M";"NOR";"Geilo IL";"NM Normal Voss - ";"M20-21";"42:53.9";"0:00.0";"2018-03-09T10:29:23.9630000";"";"0+0+0+1"
"2";"63";"Vebjørn";"Sørum";"M";"NOR";"Søndre Ål Sportsklubb";"NM Normal Voss - ";"M20-21";"43:50.7";"0:56.8";"2018-03-09T10:28:20.7410000";"";"0+1+1+0"
"3";"112";"Petter Austberg";"Bjørn";"M";"NOR";"Alvdal IL / Team Maxim";"NM Normal Voss - ";"M20-21";"44:30.6";"1:36.7";"2018-03-09T10:54:30.6210000";"";"0+1+0+0"
"4";"79";"Sivert Guttorm";"Bakken";"M";"NOR";"Vingrom IL";"NM Normal Voss - ";"M20-21";"45:18.9";"2:25.0";"2018-03-09T10:37:48.9210000";"";"0+1+0+1"
"5";"110";"Øyvind Aalling";"Lio";"M";"NOR";"Bjerke IL Ski / Team Geilo";"NM Normal Voss - ";"M20-21";"45:23.8";"2:29.9";"2018-03-09T10:54:23.8420000";"";"0+0+0+1"
"6";"71";"Sverre Dahlen";"Aspenes";"M";"NOR";"Skatval Skilag / Team Maxim";"NM Normal Voss - ";"M20-21";"45:24.5";"2:30.6";"2018-03-09T10:32:54.5210000";"";"1+1+1+0"
"7";"72";"Fredrik";"Bucher-Johannessen";"M";"NOR";"Try, Idrettslaget / Holmenkollen Biathlon";"NM Normal Voss - ";"M20-21";"45:30.5";"2:36.6";"2018-03-09T10:33:30.5940000";"";"1+1+1+0"
"8";"86";"Rasmus";"Krogstad";"M";"NOR";"Try, Idrettslaget / Holmenkollen Biathlon";"NM Normal Voss - ";"M20-21";"45:41.5";"2:47.6";"2018-03-09T10:42:41.5500000";"";"0+1+0+0"
"9";"99";"Jørgen Brendengen";"Krogsæter";"M";"NOR";"Ullensaker SK";"NM Normal Voss - ";"M20-21";"45:42.8";"2:48.9";"2018-03-09T10:47:12.8440000";"";"0+2+1+0"
"10";"76";"Brage Reier";"Groven";"M";"NOR";"Drammen Strong / Holmenkollen Biathlon";"NM Normal Voss - ";"M20-21";"45:53.0";"2:59.1";"2018-03-09T10:37:53.0580000";"";"0+0+1+0"
"11";"121";"Vegar Horneberg";"Selnæs";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"NM Normal Voss - ";"M20-21";"46:44.6";"3:50.7";"2018-03-09T11:00:14.6520000";"";"0+0+1+1"
"12";"66";"Håvard Kne";"Galåen";"M";"NOR";"Røros IL";"NM Normal Voss - ";"M20-21";"46:45.4";"3:51.5";"2018-03-09T10:31:45.4600000";"";"1+1+1+0"
"13";"77";"Hans Kristian";"Sørum";"M";"NOR";"Mjøsski / Team Woodcon";"NM Normal Voss - ";"M20-21";"47:04.2";"4:10.3";"2018-03-09T10:37:33.2070000";"";"0+1+1+1"
"14";"75";"Truls Fjellheim";"Jorde";"M";"NOR";"Asker SK / Holmenkollen Biathlon";"NM Normal Voss - ";"M20-21";"47:09.7";"4:15.8";"2018-03-09T10:34:38.3680000";"";"1+1+2+1"
"15";"69";"Karsten Storvik";"Martinussen";"M";"NOR";"Fossum IF / Holmenkollen Biathlon";"NM Normal Voss - ";"M20-21";"47:11.6";"4:17.7";"2018-03-09T10:32:41.6750000";"";"1+0+3+0"
"16";"67";"Markus Ims";"Skåland";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"NM Normal Voss - ";"M20-21";"47:29.2";"4:35.3";"2018-03-09T10:32:59.2590000";"";"0+1+2+0"
"17";"89";"Espen";"Uldal";"M";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"NM Normal Voss - ";"M20-21";"47:43.1";"4:49.2";"2018-03-09T10:42:13.1500000";"";"2+1+1+1"
"18";"95";"Endre";"Strømsheim";"M";"NOR";"Bærums Skiklub";"NM Normal Voss - ";"M20-21";"48:01.0";"5:07.1";"2018-03-09T10:44:31.0040000";"";"0+2+2+2"
"19";"118";"Herman Dramdal";"Borge";"M";"NOR";"Svene IL / Team Skiguard Buskerud";"NM Normal Voss - ";"M20-21";"48:05.0";"5:11.1";"2018-03-09T10:57:05.0550000";"";"0+3+1+1"
"20";"73";"Øyvind Rikheim";"Haugan";"M";"NOR";"Try, Idrettslaget / Holmenkollen Biathlon";"NM Normal Voss - ";"M20-21";"48:12.3";"5:18.4";"2018-03-09T10:35:42.3700000";"";"0+2+1+1"
"21";"62";"Erlend";"Hokholt";"M";"NOR";"Oslo Skiskytterlag / Team Maxim";"NM Normal Voss - ";"M20-21";"48:22.1";"5:28.2";"2018-03-09T10:28:22.1930000";"";"3+0+2+1"
"22";"90";"Torstein Wiiger";"Opsahl";"M";"NOR";"Lier IL / Team Lier Skiskyting";"NM Normal Voss - ";"M20-21";"48:28.1";"5:34.2";"2018-03-09T10:42:28.1210000";"";"3+2+1+0"
"23";"113";"Øystein";"Markegård";"M";"NOR";"Geilo IL / Team Geilo";"NM Normal Voss - ";"M20-21";"49:02.9";"6:09.0";"2018-03-09T10:57:32.9940000";"";"2+0+0+1"
"24";"100";"Johannes";"Dale-Skjevdal";"M";"NOR";"Fet SK";"NM Normal Voss - ";"M20-21";"49:24.6";"6:30.7";"2018-03-09T10:46:24.6540000";"";"3+1+1+3"
"25";"82";"Isak Nikolai";"Hopland";"M";"NOR";"Hardbagg IL / Stryn Videregående Skole";"NM Normal Voss - ";"M20-21";"49:48.4";"6:54.5";"2018-03-09T10:42:48.4240000";"";"0+1+0+2"
"26";"102";"Trygve Bondhus";"Often";"M";"NOR";"Tynset IF / Team Toyota Slettum Bil";"NM Normal Voss - ";"M20-21";"50:12.6";"7:18.7";"2018-03-09T10:50:12.6540000";"";"1+2+1+2"
"27";"117";"Magnus";"Horten";"M";"NOR";"Os IL / Team Woodcon";"NM Normal Voss - ";"M20-21";"50:21.4";"7:27.5";"2018-03-09T10:59:51.4560000";"";"1+1+1+1"
"28";"74";"Tobias";"Nyborg";"M";"NOR";"Voss Skiskytterlag / Team Glalaks";"NM Normal Voss - ";"M20-21";"50:28.9";"7:35.0";"2018-03-09T10:40:28.9920000";"";"0+2+0+0"
"29";"109";"Jonas";"Maalø";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"NM Normal Voss - ";"M20-21";"50:29.7";"7:35.8";"2018-03-09T10:54:59.7990000";"";"0+1+2+2"
"30";"116";"Håkon";"Rybråten";"M";"NOR";"Fet SK / Team Woodcon";"NM Normal Voss - ";"M20-21";"50:56.9";"8:03.0";"2018-03-09T11:01:56.9640000";"";"0+1+0+1"
"31";"84";"Olav Lanes";"Severinsen";"M";"NOR";"Tromsø Skiskytterlag / Team Troms & Finnmark";"NM Normal Voss - ";"M20-21";"51:21.6";"8:27.7";"2018-03-09T10:42:21.6980000";"";"1+2+1+2"
"32";"88";"Magnus Gjersvold";"Haug";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"NM Normal Voss - ";"M20-21";"51:32.0";"8:38.1";"2018-03-09T10:46:32.0270000";"";"2+0+2+0"
"33";"101";"Martin Bjørndalen";"Mathisen";"M";"NOR";"Simostranda IL / Team Geilo";"NM Normal Voss - ";"M20-21";"51:39.0";"8:45.1";"2018-03-09T10:51:09.0700000";"";"3+2+1+0"
"34";"122";"Jørgen";"Haugum";"M";"NOR";"Bærums Skiklub / Team OASSK";"NM Normal Voss - ";"M20-21";"51:49.9";"8:56.0";"2018-03-09T11:01:49.9180000";"";"3+1+1+1"
"35";"105";"Torje Usland";"Dahl";"M";"NOR";"Marnardal IL / Sirdal Ski Skiskyting";"NM Normal Voss - ";"M20-21";"51:53.0";"8:59.1";"2018-03-09T10:54:23.0180000";"";"0+3+2+0"
"36";"94";"Robin Johan";"Benonisen";"M";"NOR";"Tromsø Skiskytterlag / Team Troms & Finnmark";"NM Normal Voss - ";"M20-21";"52:00.8";"9:06.9";"2018-03-09T10:50:00.8490000";"";"3+0+1+0"
"37";"80";"Jonas";"Bueie";"M";"NOR";"Lier IL / Team Lier Skiskyting";"NM Normal Voss - ";"M20-21";"52:02.4";"9:08.5";"2018-03-09T10:45:02.4650000";"";"0+1+0+1"
"38";"123";"Christian Brennhovd";"Bang";"M";"NOR";"Asker SK / Team OASSK";"NM Normal Voss - ";"M20-21";"52:04.9";"9:11.0";"2018-03-09T11:01:34.9370000";"";"2+2+1+2"
