"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";"Penalty"
"1";"280";"Hanne";"Tingelstad";"F";"NOR";"Tingelstad Skiskytterklubb / Team Statkraft Innlandet";"NC Normal";"K Senior";"43:37.7";"0:00.0";"2016-01-23T14:35:38.0000000";"";""
"2";"283";"Jori";"Mørkve";"F";"NOR";"Eldar IL";"NC Normal";"K Senior";"43:38.3";"0:00.6";"2016-01-23T14:37:08.6000000";"";""
"3";"282";"Ingvild";"Sangesland";"F";"NOR";"Øvrebø IL / Team Statkraft Midt-Norge";"NC Normal";"K Senior";"44:23.8";"0:46.1";"2016-01-23T14:37:24.4000000";"";""
"4";"277";"Marie";"Nørstebø";"F";"NOR";"Svene IL / Team Bardøla";"NC Normal";"K Senior";"44:52.8";"1:15.1";"2016-01-23T14:35:22.8000000";"";""
"5";"276";"Turid";"SALBU";"F";"NOR";"Voss Skiskytterlag / Team Glalaks";"NC Normal";"K Senior";"45:13.8";"1:36.1";"2016-01-23T14:35:14.8000000";"";""
"6";"271";"Tonje Marie";"Skjelstadås";"F";"NOR";"Meråker Skiskytterklubb";"NC Normal";"K Senior";"46:10.9";"2:33.2";"2016-01-23T14:33:41.1000000";"";""
"7";"269";"Chardine";"Sloof";"F";"SWE";"";"NC Normal";"K Senior";"46:33.0";"2:55.3";"2016-01-23T14:33:03.3000000";"";""
"8";"278";"Karoline";"Næss";"F";"NOR";"Bjerke IL Ski / Team Statkraft Oslofjord";"NC Normal";"K Senior";"47:24.3";"3:46.6";"2016-01-23T14:38:24.4000000";"";""
"9";"272";"Marion Huber";"Kaas";"F";"NOR";"Tynset IF";"NC Normal";"K Senior";"48:28.9";"4:51.2";"2016-01-23T14:36:29.2000000";"";""
"10";"270";"Astrid Wathne";"Matthiessen";"F";"NOR";"Fana IL / Team Statkraft Midt-Norge";"NC Normal";"K Senior";"50:11.6";"6:33.9";"2016-01-23T14:37:11.7000000";"";""
"11";"268";"Kristin";"Hjelstuen";"F";"NOR";"Oslo Skiskytterlag / Team Bardøla";"NC Normal";"K Senior";"50:13.7";"6:36.0";"2016-01-23T14:36:14.3000000";"";""
"12";"284";"Maren";"Wangensteen";"F";"NOR";"Vestre Slidre IL / Team Statkraft Innlandet";"NC Normal";"K Senior";"50:14.7";"6:37.0";"2016-01-23T14:44:14.3000000";"";""
"13";"281";"Hege Kne";"Galåen";"F";"NOR";"Røros IL";"NC Normal";"K Senior";"51:47.6";"8:09.9";"2016-01-23T14:44:18.1000000";"";""
"14";"275";"Julie Sønsteby";"Flaagen";"F";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"NC Normal";"K Senior";"55:57.3";"12:19.6";"2016-01-23T14:45:27.5000000";"";""
"1";"18";"Juni";"Arnekleiv";"F";"NOR";"Dombås IL / NTG Lillehammer";"NC Normal";"K17";"29:04.9";"0:00.0";"2016-01-23T09:53:03.5000000";"";""
"2";"33";"Marit";"Øygard";"F";"NOR";"Skrautvål IL / Team Valdres Ski";"NC Normal";"K17";"29:09.1";"0:04.2";"2016-01-23T10:00:39.2000000";"";""
"3";"10";"Hilde";"Fosse";"F";"NOR";"Voss Skiskytterlag / Team Glalaks";"NC Normal";"K17";"29:53.3";"0:48.4";"2016-01-23T09:49:53.9000000";"";""
"4";"8";"Marte Lien";"Johnsen";"F";"NOR";"Byåsen Skiskytterlag / Heimdal VGS";"NC Normal";"K17";"30:53.6";"1:48.7";"2016-01-23T09:49:53.8000000";"";""
"5";"35";"Hanne Eggen";"Persson";"F";"NOR";"Vingrom IL / NTG Lillehammer";"NC Normal";"K17";"31:14.2";"2:09.3";"2016-01-23T10:03:44.5000000";"";""
"6";"40";"Ingrid";"Idland";"F";"NOR";"Figgjo IL";"NC Normal";"K17";"31:28.9";"2:24.0";"2016-01-23T10:06:29.1000000";"";""
"7";"9";"Sigrid Flo";"Bødal";"F";"NOR";"Stårheim IL / NTG Lillehammer";"NC Normal";"K17";"31:39.2";"2:34.3";"2016-01-23T09:51:09.5000000";"";""
"8";"14";"Kristina Hipolan";"Bergmann";"F";"NOR";"Drangedal Idrettslag / Team TeVe";"NC Normal";"K17";"32:00.3";"2:55.4";"2016-01-23T09:54:01.0000000";"";""
"9";"34";"Vilde Hagen";"FRIIS";"F";"NOR";"Ål Skiskyttarlag / NTG Geilo";"NC Normal";"K17";"32:18.3";"3:13.4";"2016-01-23T10:04:18.8000000";"";""
"10";"27";"Sigrid Bredde";"VIG";"F";"NOR";"Simostranda IL / NTG Geilo";"NC Normal";"K17";"32:34.3";"3:29.4";"2016-01-23T10:01:04.4000000";"";""
"11";"36";"Guro Seline";"Herfoss";"F";"NOR";"Drangedal Idrettslag / Team TeVe";"NC Normal";"K17";"32:35.3";"3:30.4";"2016-01-23T10:05:35.4000000";"";""
"12";"32";"Siri";"Aas";"F";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"NC Normal";"K17";"33:16.3";"4:11.4";"2016-01-23T10:04:16.3000000";"";""
"13";"20";"Tora Eid";"Løvås";"F";"NOR";"Trondhjems Skiskyttere / Heimdal VGS";"NC Normal";"K17";"33:34.1";"4:29.2";"2016-01-23T09:58:34.2000000";"";""
"14";"28";"Ingrid Kristine";"Wright-Hagen";"F";"NOR";"Åsnes Skiskytterlag / NTG Lillehammer";"NC Normal";"K17";"33:37.2";"4:32.3";"2016-01-23T10:02:37.4000000";"";""
"15";"31";"Martine";"Lundby";"F";"NOR";"Østre Toten Skilag";"NC Normal";"K17";"33:39.1";"4:34.2";"2016-01-23T10:04:09.5000000";"";""
"16";"3";"Tuva Eilevsdotter";"Sørbøen";"F";"NOR";"Ål Skiskyttarlag / Sirdal Ski Skiskyting";"NC Normal";"K17";"33:40.6";"4:35.7";"2016-01-23T09:50:11.0000000";"";""
"17";"19";"Randine";"Nes";"F";"NOR";"Fana IL / Team Glalaks";"NC Normal";"K17";"33:56.7";"4:51.8";"2016-01-23T09:58:27.2000000";"";""
"18";"15";"Ingrid";"Nordbotten";"F";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"NC Normal";"K17";"33:57.0";"4:52.1";"2016-01-23T09:56:27.2000000";"";""
"19";"30";"Andrine Øverland";"Hatling";"F";"NOR";"Fana IL / NTG Geilo";"NC Normal";"K17";"34:01.6";"4:56.7";"2016-01-23T10:04:00.5000000";"";""
"20";"21";"Therese Eikrem";"Blindheim";"F";"NOR";"Fossum IF / Wang Toppidrett";"NC Normal";"K17";"34:23.1";"5:18.2";"2016-01-23T09:59:54.2000000";"";""
"21";"25";"Sara Holm";"Lægreid";"F";"NOR";"Bærums Skiklub / Wang Toppidrett";"NC Normal";"K17";"34:39.5";"5:34.6";"2016-01-23T10:02:09.9000000";"";""
"22";"39";"Stine";"Myhre";"F";"NOR";"Østre Toten Skilag";"NC Normal";"K17";"35:12.3";"6:07.4";"2016-01-23T10:09:42.6000000";"";""
"23";"26";"Ingrid Stølan";"Husøy";"F";"NOR";"Molde og Omegn IF";"NC Normal";"K17";"35:26.4";"6:21.5";"2016-01-23T10:03:27.3000000";"";""
"24";"13";"Maria Munch";"Starheim";"F";"NOR";"Stårheim IL";"NC Normal";"K17";"36:12.4";"7:07.5";"2016-01-23T09:57:42.9000000";"";""
"25";"24";"Nora Landerud";"Svingen";"F";"NOR";"Svene IL / NTG Geilo";"NC Normal";"K17";"36:19.8";"7:14.9";"2016-01-23T10:03:20.2000000";"";""
"26";"23";"Ingri";"Hovland";"F";"NOR";"Hålandsdal IL / Team Glalaks";"NC Normal";"K17";"36:25.6";"7:20.7";"2016-01-23T10:02:56.3000000";"";""
"27";"37";"Tonje Bruem";"Reistad";"F";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"NC Normal";"K17";"36:35.6";"7:30.7";"2016-01-23T10:10:05.6000000";"";""
"28";"12";"Veronica Berget";"Doseth";"F";"NOR";"Dombås IL";"NC Normal";"K17";"37:09.4";"8:04.5";"2016-01-23T09:58:09.7000000";"";""
"29";"29";"Kristin";"Mestad";"F";"NOR";"Torridal IL / Sirdal Ski Skiskyting";"NC Normal";"K17";"37:12.6";"8:07.7";"2016-01-23T10:06:43.1000000";"";""
"30";"22";"Rikke Hjelseth";"Larsen";"F";"NOR";"IL Bevern / Team Kongsberg";"NC Normal";"K17";"37:56.6";"8:51.7";"2016-01-23T10:03:56.9000000";"";""
"31";"7";"Andrine";"Green";"F";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"NC Normal";"K17";"38:04.9";"9:00.0";"2016-01-23T09:56:34.9000000";"";""
"32";"38";"Malin";"Jøranli";"F";"NOR";"Nordre Land IL / Team Valdres Ski";"NC Normal";"K17";"38:30.4";"9:25.5";"2016-01-23T10:12:30.4000000";"";""
"33";"6";"Cornelia Zachariassen";"Rørvik";"F";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"NC Normal";"K17";"38:36.4";"9:31.5";"2016-01-23T09:56:35.0000000";"";""
"34";"16";"Guro Hennissen";"Hermann";"F";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"NC Normal";"K17";"39:27.7";"10:22.8";"2016-01-23T10:02:27.8000000";"";""
"35";"2";"Mari Skjevling";"Erlandsen";"F";"NOR";"Hønefoss Skiskytterklubb / Team Skiguard Buskerud";"NC Normal";"K17";"39:57.7";"10:52.8";"2016-01-23T09:55:58.3000000";"";""
"36";"17";"Sunniva";"Sørheim";"F";"NOR";"Idrettslaget Dyre Vaa / Team TeVe";"NC Normal";"K17";"0:00.0";"";"";"";""
"1";"63";"Synne Findal";"Skar";"F";"NOR";"Sannidal Idrettslag / NTG Geilo";"NC Normal";"K18";"29:18.8";"0:00.0";"2016-01-23T10:15:49.3000000";"";""
"2";"64";"Kristiane";"HOLM";"F";"NOR";"Simostranda IL / NTG Geilo";"NC Normal";"K18";"29:22.8";"0:04.0";"2016-01-23T10:16:23.5000000";"";""
"3";"49";"Marit Ishol";"Skogan";"F";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"NC Normal";"K18";"29:44.7";"0:25.9";"2016-01-23T10:09:14.6000000";"";""
"4";"46";"Vilde Aurora Gusevik";"Skotland";"F";"NOR";"Try, Idrettslaget / NTG Lillehammer";"NC Normal";"K18";"29:46.0";"0:27.2";"2016-01-23T10:07:46.8000000";"";""
"5";"65";"Marte Løvaas";"Søvik";"F";"NOR";"Trondhjems Skiskyttere / Heimdal VGS";"NC Normal";"K18";"30:02.6";"0:43.8";"2016-01-23T10:17:32.4000000";"";""
"6";"66";"Silje";"Fosse";"F";"NOR";"Voss Skiskytterlag / Team Glalaks";"NC Normal";"K18";"30:35.4";"1:16.6";"2016-01-23T10:18:35.7000000";"";""
"7";"69";"Ane Einbu";"Baugerød";"F";"NOR";"IL Bevern / NTG Lillehammer";"NC Normal";"K18";"30:43.6";"1:24.8";"2016-01-23T10:20:13.3000000";"";""
"8";"51";"Berit";"Bjørkevoll";"F";"NOR";"Nittedal Skiskytterlag";"NC Normal";"K18";"30:43.9";"1:25.1";"2016-01-23T10:11:14.2000000";"";""
"9";"57";"Randi Sollid";"Nordvang";"F";"NOR";"Vik IL / NTG Lillehammer";"NC Normal";"K18";"31:20.7";"2:01.9";"2016-01-23T10:14:50.7000000";"";""
"10";"44";"Mari";"Wetterhus";"F";"NOR";"Svene IL / NTG Lillehammer";"NC Normal";"K18";"31:28.9";"2:10.1";"2016-01-23T10:08:29.2000000";"";""
"11";"48";"Elise Skeide";"Bakke";"F";"NOR";"Eid IL";"NC Normal";"K18";"31:31.8";"2:13.0";"2016-01-23T10:10:31.9000000";"";""
"12";"67";"Toril Bakka";"Nygård";"F";"NOR";"Haltdalen IL / Meråker Videregående skole";"NC Normal";"K18";"32:03.3";"2:44.5";"2016-01-23T10:20:33.5000000";"";""
"13";"68";"Line";"Sølberg";"F";"NOR";"Leik, IL / Heimdal VGS";"NC Normal";"K18";"32:21.6";"3:02.8";"2016-01-23T10:21:22.0000000";"";""
"14";"61";"Stina";"Brattegard";"F";"NOR";"Ål Skiskyttarlag / NTG Geilo";"NC Normal";"K18";"32:34.2";"3:15.4";"2016-01-23T10:18:04.6000000";"";""
"15";"60";"Emma";"STAVELI";"F";"NOR";"Orkdal IL / Meråker Videregående skole";"NC Normal";"K18";"32:39.4";"3:20.6";"2016-01-23T10:17:39.5000000";"";""
"16";"47";"Yngvild";"Brandt";"F";"NOR";"Stiklestad IL / Meråker Videregående skole";"NC Normal";"K18";"32:44.6";"3:25.8";"2016-01-23T10:11:14.9000000";"";""
"17";"50";"Kristin";"SANDE";"F";"NOR";"Kvam Langrenn- og Skiskyttarklubb / NTG Geilo";"NC Normal";"K18";"33:22.4";"4:03.6";"2016-01-23T10:13:22.5000000";"";""
"18";"55";"Sofie Barmen";"Stein";"F";"NOR";"Fana IL / Team Glalaks";"NC Normal";"K18";"33:33.7";"4:14.9";"2016-01-23T10:16:04.0000000";"";""
"19";"45";"Bettina";"Storkås";"F";"NOR";"Øvrebø IL / Sirdal Ski Skiskyting";"NC Normal";"K18";"34:01.1";"4:42.3";"2016-01-23T10:11:31.4000000";"";""
"20";"42";"Johanna Fjerdingen";"Moan";"F";"NOR";"Røros IL";"NC Normal";"K18";"34:02.2";"4:43.4";"2016-01-23T10:10:02.3000000";"";""
"21";"58";"Kristin";"Sandbæk";"F";"NOR";"Østre Toten Skilag / NTG Lillehammer";"NC Normal";"K18";"34:06.4";"4:47.6";"2016-01-23T10:18:06.1000000";"";""
"22";"54";"Hilvi Emerense";"HAMAR";"F";"NOR";"Byåsen Skiskytterlag";"NC Normal";"K18";"34:35.5";"5:16.7";"2016-01-23T10:16:35.9000000";"";""
"23";"59";"Petrine Lande";"Koteng";"F";"NOR";"Fossum IF";"NC Normal";"K18";"34:51.1";"5:32.3";"2016-01-23T10:19:19.9000000";"";""
"24";"56";"Ine";"Skjellum";"F";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"NC Normal";"K18";"35:23.2";"6:04.4";"2016-01-23T10:18:23.6000000";"";""
"25";"62";"Ingrid";"Gausemel";"F";"NOR";"Hornindal IL";"NC Normal";"K18";"35:50.7";"6:31.9";"2016-01-23T10:21:50.7000000";"";""
"26";"52";"Birgit Fjærestad";"Hønsi";"F";"NOR";"Vik IL / Team Glalaks";"NC Normal";"K18";"41:18.9";"12:00.1";"2016-01-23T10:22:19.2000000";"";""
"27";"43";"Eirin Marie";"Syvertsen";"F";"NOR";"Oslo Skiskytterlag";"NC Normal";"K18";"42:11.9";"12:53.1";"2016-01-23T10:18:42.0000000";"";""
"1";"217";"Kirsten Daae";"Wiig";"F";"NOR";"Ullensaker SK / NTG Lillehammer";"NC Normal";"K19";"28:38.2";"0:00.0";"2016-01-23T11:32:08.2000000";"";""
"2";"231";"Ida";"Lien";"F";"NOR";"Simostranda IL / NTG Geilo";"NC Normal";"K19";"29:53.6";"1:15.4";"2016-01-23T11:40:24.1000000";"";""
"3";"225";"Malin Auganæs";"Bergtun";"F";"NOR";"Kvam Langrenn- og Skiskyttarklubb / Team Glalaks";"NC Normal";"K19";"30:21.4";"1:43.2";"2016-01-23T11:37:51.3000000";"";""
"4";"216";"Mathea";"Tofte";"F";"NOR";"Vingrom IL / NTG Lillehammer";"NC Normal";"K19";"30:23.1";"1:44.9";"2016-01-23T11:33:22.6000000";"";""
"5";"227";"Ingrid";"Grue";"F";"NOR";"Kvikne IL";"NC Normal";"K19";"30:24.7";"1:46.5";"2016-01-23T11:38:54.8000000";"";""
"6";"215";"Une Christiane Tronerud";"Kvelvane";"F";"NOR";"Voss Skiskytterlag / Team Glalaks";"NC Normal";"K19";"30:56.4";"2:18.2";"2016-01-23T11:33:26.4000000";"";""
"7";"229";"Nora Huken";"Mathiesen";"F";"NOR";"Ullensaker SK / NTG Lillehammer";"NC Normal";"K19";"31:22.4";"2:44.2";"2016-01-23T11:40:52.6000000";"";""
"8";"208";"Sigrid Johannesen";"Livik";"F";"NOR";"Meråker Skiskytterklubb / Meråker Videregående skole";"NC Normal";"K19";"31:29.0";"2:50.8";"2016-01-23T11:30:29.6000000";"";""
"9";"230";"Silje";"Gløtheim";"F";"NOR";"Røros IL";"NC Normal";"K19";"31:33.4";"2:55.2";"2016-01-23T11:41:33.5000000";"";""
"10";"214";"Ann Vilde";"Kristensen";"F";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"NC Normal";"K19";"31:59.0";"3:20.8";"2016-01-23T11:33:59.0000000";"";""
"11";"218";"Susanne";"Hemnes";"F";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"NC Normal";"K19";"32:17.8";"3:39.6";"2016-01-23T11:36:18.3000000";"";""
"12";"212";"Anne-Guro";"Bekken";"F";"NOR";"Kvikne IL";"NC Normal";"K19";"32:59.8";"4:21.6";"2016-01-23T11:33:59.9000000";"";""
"13";"224";"Synne";"Flotten";"F";"NOR";"Oppdal IL / Meråker Videregående skole";"NC Normal";"K19";"33:01.2";"4:23.0";"2016-01-23T11:40:01.1000000";"";""
"14";"234";"Siri";"MOHOLTH";"F";"NOR";"IL Bevern / Team Skiguard Buskerud";"NC Normal";"K19";"33:41.0";"5:02.8";"2016-01-23T11:45:41.2000000";"";""
"15";"220";"Stine Eggen";"Persson";"F";"NOR";"Vingrom IL / NTG Lillehammer";"NC Normal";"K19";"33:53.0";"5:14.8";"2016-01-23T11:38:53.3000000";"";""
"16";"221";"Silje Marie";"Hage";"F";"NOR";"Gjesdal Skiskytterlag / Sirdal Ski Skiskyting";"NC Normal";"K19";"34:01.3";"5:23.1";"2016-01-23T11:39:31.5000000";"";""
"17";"228";"Hanne";"Bjørsvik";"F";"NOR";"Molde og Omegn IF";"NC Normal";"K19";"34:13.5";"5:35.3";"2016-01-23T11:43:13.8000000";"";""
"18";"235";"Lise";"Sundli";"F";"NOR";"Sokna IL";"NC Normal";"K19";"34:27.5";"5:49.3";"2016-01-23T11:46:57.3000000";"";""
"19";"219";"Marta Skrove";"Nossum";"F";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"NC Normal";"K19";"34:33.3";"5:55.1";"2016-01-23T11:39:03.5000000";"";""
"20";"211";"Anna Kristine";"Størseth";"F";"NOR";"Meråker Skiskytterklubb / Meråker Videregående skole";"NC Normal";"K19";"35:06.0";"6:27.8";"2016-01-23T11:35:36.5000000";"";""
"21";"226";"Synne";"Nesse";"F";"NOR";"Fet SK";"NC Normal";"K19";"35:29.8";"6:51.6";"2016-01-23T11:43:29.9000000";"";""
"22";"210";"Malin";"Børdalen";"F";"NOR";"Hønefoss Skiskytterklubb / Team Skiguard Buskerud";"NC Normal";"K19";"35:52.3";"7:14.1";"2016-01-23T11:35:52.4000000";"";""
"23";"223";"Marie Kvistad";"Vee";"F";"NOR";"Simostranda IL / Meråker Videregående skole";"NC Normal";"K19";"36:30.5";"7:52.3";"2016-01-23T11:43:00.8000000";"";""
"24";"222";"Tiril Emilie Ruud";"Bråten";"F";"NOR";"Fet SK";"NC Normal";"K19";"36:43.5";"8:05.3";"2016-01-23T11:42:43.4000000";"";""
"25";"213";"Julie";"Bjørken";"F";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"NC Normal";"K19";"37:24.8";"8:46.6";"2016-01-23T11:38:55.3000000";"";""
"1";"240";"Lotte";"Lie";"F";"NOR";"Skatval Skilag";"NC Normal";"K20-21";"36:45.7";"0:00.0";"2016-01-23T14:08:45.8000000";"";""
"2";"262";"Hilde";"Eide";"F";"NOR";"Øystre Slidre SSL / Meråker Videregående skole";"NC Normal";"K20-21";"37:13.7";"0:28.0";"2016-01-23T14:20:14.0000000";"";""
"3";"244";"Mari";"Sverdrup";"F";"NOR";"Dombås IL";"NC Normal";"K20-21";"37:30.8";"0:45.1";"2016-01-23T14:11:31.0000000";"";""
"4";"259";"Kristin Våga";"Fløttum";"F";"NOR";"Skaun IL / Heimdal VGS";"NC Normal";"K20-21";"38:13.0";"1:27.3";"2016-01-23T14:19:43.2000000";"";""
"5";"257";"Silje";"Bakken";"F";"NOR";"Leik, IL";"NC Normal";"K20-21";"38:27.1";"1:41.4";"2016-01-23T14:18:57.5000000";"";""
"6";"246";"Katja Sha Voje";"Bjørnstad";"F";"NOR";"Oslo Skiskytterlag / Team Statkraft Oslofjord";"NC Normal";"K20-21";"38:48.8";"2:03.1";"2016-01-23T14:13:49.2000000";"";""
"7";"249";"Paula Friedericke";"Hartmann";"F";"NOR";"Lierne IL / Meråker Videregående skole";"NC Normal";"K20-21";"39:16.0";"2:30.3";"2016-01-23T14:15:46.0000000";"";""
"8";"263";"Frida Lovise";"Sørmo";"F";"NOR";"Bossmo & Ytteren IL / Team Troms & Finnmark";"NC Normal";"K20-21";"39:48.6";"3:02.9";"2016-01-23T14:23:18.9000000";"";""
"9";"255";"Karoline Offigstad";"Knotten";"F";"NOR";"Vingrom IL";"NC Normal";"K20-21";"39:50.9";"3:05.2";"2016-01-23T14:19:21.5000000";"";""
"10";"248";"Ingvild";"Berlandstveit";"F";"NOR";"Hålandsdal IL / Team Glalaks";"NC Normal";"K20-21";"39:57.5";"3:11.8";"2016-01-23T14:15:57.8000000";"";""
"11";"242";"Christine Williksen";"Høiland";"F";"NOR";"Fossum IF / Team Statkraft Innlandet";"NC Normal";"K20-21";"39:58.5";"3:12.8";"2016-01-23T14:12:58.9000000";"";""
"12";"247";"Sara Ehrenpohl";"Sand (3427446)";"F";"NOR";"Byåsen Skiskytterlag";"NC Normal";"K20-21";"40:08.5";"3:22.8";"2016-01-23T14:15:39.0000000";"";""
"13";"256";"Runa Simonsen";"Blix";"F";"NOR";"Tromsø Skiskytterlag";"NC Normal";"K20-21";"40:32.4";"3:46.7";"2016-01-23T14:20:32.6000000";"";""
"14";"266";"Jenny";"ENODD";"F";"NOR";"Budal IL / Team Statkraft Midt-Norge";"NC Normal";"K20-21";"41:11.1";"4:25.4";"2016-01-23T14:26:11.4000000";"";""
"15";"237";"Anette";"Heldal";"F";"NOR";"Bødalen IF / Sirdal Ski Skiskyting";"NC Normal";"K20-21";"41:21.5";"4:35.8";"2016-01-23T14:11:51.8000000";"";""
"16";"241";"Gunhild Viljugrein";"Stølen";"F";"NOR";"Bærums Skiklub / Team Statkraft Midt-Norge";"NC Normal";"K20-21";"41:32.4";"4:46.7";"2016-01-23T14:14:02.2000000";"";""
"17";"258";"Ida Emilie";"Herfoss";"F";"NOR";"Drangedal Idrettslag";"NC Normal";"K20-21";"41:43.0";"4:57.3";"2016-01-23T14:22:43.4000000";"";""
"18";"252";"Eirin Sangesland";"Tveit";"F";"NOR";"Øvrebø IL / Sirdal Ski Skiskyting";"NC Normal";"K20-21";"41:45.3";"4:59.6";"2016-01-23T14:19:45.7000000";"";""
"19";"254";"Hedda Lundeberg";"Aas";"F";"NOR";"Bø Skiskyttarlag";"NC Normal";"K20-21";"42:08.6";"5:22.9";"2016-01-23T14:21:09.2000000";"";""
"20";"261";"Anne Katrine";"Tønset";"F";"NOR";"Røros IL";"NC Normal";"K20-21";"42:22.9";"5:37.2";"2016-01-23T14:24:53.4000000";"";""
"21";"239";"Line";"Sjåheim";"F";"NOR";"Østre Toten Skilag";"NC Normal";"K20-21";"42:41.8";"5:56.1";"2016-01-23T14:14:12.3000000";"";""
"22";"236";"Marielle Holen";"Årevik";"F";"NOR";"";"NC Normal";"K20-21";"43:07.7";"6:22.0";"2016-01-23T14:13:07.6000000";"";""
"23";"264";"Norunn Kvistad";"Dengerud";"F";"NOR";"Steinkjer SK";"NC Normal";"K20-21";"43:21.8";"6:36.1";"2016-01-23T14:27:22.1000000";"";""
"24";"243";"Anitra";"Vognild";"F";"NOR";"Bjerke IL Ski";"NC Normal";"K20-21";"43:21.9";"6:36.2";"2016-01-23T14:16:52.3000000";"";""
"25";"250";"Inga Elise";"Vik";"F";"NOR";"Sunnylven IL";"NC Normal";"K20-21";"43:50.6";"7:04.9";"2016-01-23T14:20:51.1000000";"";""
"26";"265";"Aina Fossbakken";"Røsten";"F";"NOR";"Tynset IF";"NC Normal";"K20-21";"44:44.3";"7:58.6";"2016-01-23T14:29:14.9000000";"";""
"27";"245";"Mari Sollid";"EIDE";"F";"NOR";"Stårheim IL";"NC Normal";"K20-21";"44:49.2";"8:03.5";"2016-01-23T14:19:19.5000000";"";""
"28";"238";"Mathilde";"Hustoft";"F";"NOR";"Asker SK";"NC Normal";"K20-21";"47:22.3";"10:36.6";"2016-01-23T14:18:22.2000000";"";""
"29";"253";"Silja Fjærestad";"Hønsi";"F";"NOR";"Vik IL / Team Glalaks";"NC Normal";"K20-21";"47:37.3";"10:51.6";"2016-01-23T14:26:07.2000000";"";""
"1";"428";"Thomas";"Fenne";"M";"NOR";"Voss Skiskytterlag / Team Glalaks";"NC Normal";"M Senior";"47:30.8";"0:00.0";"2016-01-23T15:53:30.7000000";"";""
"2";"443";"Martin";"Femsteinevik";"M";"NOR";"Hålandsdal IL / Team Glalaks";"NC Normal";"M Senior";"48:01.3";"0:30.5";"2016-01-23T16:01:31.9000000";"";""
"3";"442";"Kristian Andre";"AALERUD";"M";"NOR";"Bærums Skiklub / Team Holmenkollen";"NC Normal";"M Senior";"48:02.2";"0:31.4";"2016-01-23T16:01:02.6000000";"";""
"4";"411";"Fredrik Mack";"Rørvik";"M";"NOR";"Målselvs Skiskyttere / Team Statkraft Innlandet";"NC Normal";"M Senior";"49:32.8";"2:02.0";"2016-01-23T15:47:02.4000000";"";""
"5";"413";"Øystein";"Ulekleiv";"M";"NOR";"Dombås IL";"NC Normal";"M Senior";"49:44.3";"2:13.5";"2016-01-23T15:48:14.6000000";"";""
"6";"432";"Thomas Berge";"FOYN";"M";"NOR";"Bærums Skiklub / Team Holmenkollen";"NC Normal";"M Senior";"49:53.8";"2:23.0";"2016-01-23T15:57:53.3000000";"";""
"7";"415";"Anders";"HELDAL";"M";"NOR";"Bødalen IF / Sirdal Ski Skiskyting";"NC Normal";"M Senior";"50:12.0";"2:41.2";"2016-01-23T15:49:42.2000000";"";""
"8";"421";"Andreas";"Kvam";"M";"NOR";"Meldal IL / Team Statkraft Innlandet";"NC Normal";"M Senior";"50:36.4";"3:05.6";"2016-01-23T15:53:06.5000000";"";""
"9";"401";"Pål Kristian Grue";"Tufte";"M";"NOR";"Geilo IL";"NC Normal";"M Senior";"50:39.6";"3:08.8";"2016-01-23T15:43:09.4000000";"";""
"10";"425";"Henrik Sagosen";"SMEBY";"M";"NOR";"IL Bevern / Team Holmenkollen";"NC Normal";"M Senior";"50:47.1";"3:16.3";"2016-01-23T15:55:17.5000000";"";""
"11";"408";"Magnar Kne";"Galåen";"M";"NOR";"Røros IL";"NC Normal";"M Senior";"50:52.4";"3:21.6";"2016-01-23T15:46:52.9000000";"";""
"12";"440";"Håkon Johannesen";"Livik";"M";"NOR";"Meråker Skiskytterklubb / Team Skistua Hemsedal";"NC Normal";"M Senior";"50:53.4";"3:22.6";"2016-01-23T16:02:53.5000000";"";""
"13";"404";"Håkon";"Svaland";"M";"NOR";"Birkenes IL / Team Mesterbakeren";"NC Normal";"M Senior";"51:07.7";"3:36.9";"2016-01-23T15:45:07.8000000";"";""
"14";"419";"Ole Johann Rødvik";"Kilskar";"M";"NOR";"Frol IL";"NC Normal";"M Senior";"51:17.6";"3:46.8";"2016-01-23T15:52:47.7000000";"";""
"15";"395";"Martin";"LINDLAND";"M";"NOR";"Bødalen IF / Team Bardøla";"NC Normal";"M Senior";"51:41.4";"4:10.6";"2016-01-23T15:41:11.7000000";"";""
"16";"412";"Fredrik";"Gjesbakk";"M";"NOR";"Bossmo & Ytteren IL / Team Statkraft Midt-Norge";"NC Normal";"M Senior";"51:53.7";"4:22.9";"2016-01-23T15:49:53.8000000";"";""
